pos	tpm	group	gsmid	cell
11337400	0.9	SLE	GSM3323619	aN
11337420	1.3	SLE	GSM3323619	aN
11337440	1.2	SLE	GSM3323619	aN
11337460	1	SLE	GSM3323619	aN
11337480	0.4	SLE	GSM3323619	aN
11337500	0.3	SLE	GSM3323619	aN
11337520	0.9	SLE	GSM3323619	aN
11337540	1.3	SLE	GSM3323619	aN
11337560	1.7	SLE	GSM3323619	aN
11337580	3.5	SLE	GSM3323619	aN
11337600	4.3	SLE	GSM3323619	aN
11337620	3.4	SLE	GSM3323619	aN
11337640	1.5	SLE	GSM3323619	aN
11337660	0.7	SLE	GSM3323619	aN
11337680	0.4	SLE	GSM3323619	aN
11337700	1.4	SLE	GSM3323619	aN
11337720	2.8	SLE	GSM3323619	aN
11337740	4.8	SLE	GSM3323619	aN
11337760	5.8	SLE	GSM3323619	aN
11337780	6.3	SLE	GSM3323619	aN
11337800	6.5	SLE	GSM3323619	aN
11337820	5.7	SLE	GSM3323619	aN
11337840	3.7	SLE	GSM3323619	aN
11337860	4	SLE	GSM3323619	aN
11337880	4.1	SLE	GSM3323619	aN
11337900	2.9	SLE	GSM3323619	aN
11337920	1	SLE	GSM3323619	aN
11337940	2	SLE	GSM3323619	aN
11337960	3.5	SLE	GSM3323619	aN
11337980	4.8	SLE	GSM3323619	aN
11338000	4.1	SLE	GSM3323619	aN
11338020	5.2	SLE	GSM3323619	aN
11338040	5.3	SLE	GSM3323619	aN
11338060	3.5	SLE	GSM3323619	aN
11338080	1	SLE	GSM3323619	aN
11338100	0.7	SLE	GSM3323619	aN
11338120	1.8	SLE	GSM3323619	aN
11338140	3.3	SLE	GSM3323619	aN
11338160	3.6	SLE	GSM3323619	aN
11338180	3.7	SLE	GSM3323619	aN
11338200	2.9	SLE	GSM3323619	aN
11338220	2.7	SLE	GSM3323619	aN
11338240	1.4	SLE	GSM3323619	aN
11338260	1	SLE	GSM3323619	aN
11338280	0.6	SLE	GSM3323619	aN
11338300	1.7	SLE	GSM3323619	aN
11338320	2.1	SLE	GSM3323619	aN
11338340	1.9	SLE	GSM3323619	aN
11338360	1.1	SLE	GSM3323619	aN
11338380	1	SLE	GSM3323619	aN
11338400	0.5	SLE	GSM3323619	aN
11338420	0.1	SLE	GSM3323619	aN
11338480	0.2	SLE	GSM3323619	aN
11338500	0.3	SLE	GSM3323619	aN
11338520	0.4	SLE	GSM3323619	aN
11338540	0.6	SLE	GSM3323619	aN
11338560	1.2	SLE	GSM3323619	aN
11338580	1.4	SLE	GSM3323619	aN
11338600	1.4	SLE	GSM3323619	aN
11338620	0.7	SLE	GSM3323619	aN
11338640	0.2	SLE	GSM3323619	aN
11338660	0.5	SLE	GSM3323619	aN
11338680	1	SLE	GSM3323619	aN
11338700	1.5	SLE	GSM3323619	aN
11338720	1.2	SLE	GSM3323619	aN
11338740	0.6	SLE	GSM3323619	aN
11338780	0.2	SLE	GSM3323619	aN
11338800	0.4	SLE	GSM3323619	aN
11338820	0.4	SLE	GSM3323619	aN
11338840	0.1	SLE	GSM3323619	aN
11338860	0.1	SLE	GSM3323619	aN
11338880	0.3	SLE	GSM3323619	aN
11338900	0.4	SLE	GSM3323619	aN
11338920	0.3	SLE	GSM3323619	aN
11338960	0.3	SLE	GSM3323619	aN
11338980	0.6	SLE	GSM3323619	aN
11339000	1.2	SLE	GSM3323619	aN
11339020	1.2	SLE	GSM3323619	aN
11339040	0.7	SLE	GSM3323619	aN
11339060	0.3	SLE	GSM3323619	aN
11339080	0.3	SLE	GSM3323619	aN
11339100	0.3	SLE	GSM3323619	aN
11339120	0.3	SLE	GSM3323619	aN
11339140	0.1	SLE	GSM3323619	aN
11339160	0.1	SLE	GSM3323619	aN
11339180	0.1	SLE	GSM3323619	aN
11339200	0.2	SLE	GSM3323619	aN
11339220	0.4	SLE	GSM3323619	aN
11339240	0.5	SLE	GSM3323619	aN
11339260	0.3	SLE	GSM3323619	aN
11339280	0.1	SLE	GSM3323619	aN
11339300	0.1	SLE	GSM3323619	aN
11339320	0.3	SLE	GSM3323619	aN
11339340	0.4	SLE	GSM3323619	aN
11339360	0.8	SLE	GSM3323619	aN
11339380	1.1	SLE	GSM3323619	aN
11339400	1.1	SLE	GSM3323619	aN
11339420	0.9	SLE	GSM3323619	aN
11339440	0.9	SLE	GSM3323619	aN
11339460	0.9	SLE	GSM3323619	aN
11339480	0.5	SLE	GSM3323619	aN
11339500	0.5	SLE	GSM3323619	aN
11339520	0.4	SLE	GSM3323619	aN
11339540	0.5	SLE	GSM3323619	aN
11339560	0.6	SLE	GSM3323619	aN
11339580	1.2	SLE	GSM3323619	aN
11339600	1.3	SLE	GSM3323619	aN
11339620	1.2	SLE	GSM3323619	aN
11339640	1.2	SLE	GSM3323619	aN
11339660	1.3	SLE	GSM3323619	aN
11339680	1.1	SLE	GSM3323619	aN
11339700	1.3	SLE	GSM3323619	aN
11339720	1.8	SLE	GSM3323619	aN
11339740	2	SLE	GSM3323619	aN
11339760	1.9	SLE	GSM3323619	aN
11339780	1.5	SLE	GSM3323619	aN
11339800	1.7	SLE	GSM3323619	aN
11339820	1.6	SLE	GSM3323619	aN
11339840	1.2	SLE	GSM3323619	aN
11339860	0.8	SLE	GSM3323619	aN
11339880	0.4	SLE	GSM3323619	aN
11339900	0.4	SLE	GSM3323619	aN
11339920	0.4	SLE	GSM3323619	aN
11339940	1	SLE	GSM3323619	aN
11339960	1	SLE	GSM3323619	aN
11339980	0.7	SLE	GSM3323619	aN
11340000	0.5	SLE	GSM3323619	aN
11340020	0.4	SLE	GSM3323619	aN
11340040	0.4	SLE	GSM3323619	aN
11340060	0.3	SLE	GSM3323619	aN
11340080	0.4	SLE	GSM3323619	aN
11340100	0.6	SLE	GSM3323619	aN
11340120	0.9	SLE	GSM3323619	aN
11340140	0.9	SLE	GSM3323619	aN
11340160	0.5	SLE	GSM3323619	aN
11340180	0.9	SLE	GSM3323619	aN
11340200	1	SLE	GSM3323619	aN
11340220	1.1	SLE	GSM3323619	aN
11340240	1.1	SLE	GSM3323619	aN
11340260	0.9	SLE	GSM3323619	aN
11340280	1	SLE	GSM3323619	aN
11340300	1.3	SLE	GSM3323619	aN
11340320	1.1	SLE	GSM3323619	aN
11340340	0.6	SLE	GSM3323619	aN
11340360	0.1	SLE	GSM3323619	aN
11340380	0.2	SLE	GSM3323619	aN
11340400	0.7	SLE	GSM3323619	aN
11340420	1.1	SLE	GSM3323619	aN
11340440	1.5	SLE	GSM3323619	aN
11340460	1.3	SLE	GSM3323619	aN
11340480	1.5	SLE	GSM3323619	aN
11340500	1.8	SLE	GSM3323619	aN
11340520	1.8	SLE	GSM3323619	aN
11340540	0.8	SLE	GSM3323619	aN
11340560	0.7	SLE	GSM3323619	aN
11340580	0.7	SLE	GSM3323619	aN
11340600	0.9	SLE	GSM3323619	aN
11340620	1	SLE	GSM3323619	aN
11340640	0.9	SLE	GSM3323619	aN
11340660	1.9	SLE	GSM3323619	aN
11340680	1.8	SLE	GSM3323619	aN
11340700	2	SLE	GSM3323619	aN
11340720	2.3	SLE	GSM3323619	aN
11340740	2.5	SLE	GSM3323619	aN
11340760	2.5	SLE	GSM3323619	aN
11340780	2.2	SLE	GSM3323619	aN
11340800	1	SLE	GSM3323619	aN
11340820	0.6	SLE	GSM3323619	aN
11340840	0.9	SLE	GSM3323619	aN
11340860	1.2	SLE	GSM3323619	aN
11340880	2	SLE	GSM3323619	aN
11340900	1.8	SLE	GSM3323619	aN
11340920	1.5	SLE	GSM3323619	aN
11340940	0.8	SLE	GSM3323619	aN
11340960	0.7	SLE	GSM3323619	aN
11340980	0.7	SLE	GSM3323619	aN
11341000	0.8	SLE	GSM3323619	aN
11341020	1.3	SLE	GSM3323619	aN
11341040	1.6	SLE	GSM3323619	aN
11341060	2.4	SLE	GSM3323619	aN
11341080	2.1	SLE	GSM3323619	aN
11341100	2.6	SLE	GSM3323619	aN
11341120	2.6	SLE	GSM3323619	aN
11341140	2.3	SLE	GSM3323619	aN
11341160	1.5	SLE	GSM3323619	aN
11341180	1.8	SLE	GSM3323619	aN
11341200	2.3	SLE	GSM3323619	aN
11341220	2.7	SLE	GSM3323619	aN
11341240	2	SLE	GSM3323619	aN
11341260	2.2	SLE	GSM3323619	aN
11341280	2.8	SLE	GSM3323619	aN
11341300	3.3	SLE	GSM3323619	aN
11341320	3.3	SLE	GSM3323619	aN
11341340	3.3	SLE	GSM3323619	aN
11341360	2.4	SLE	GSM3323619	aN
11341380	2	SLE	GSM3323619	aN
11341400	2.5	SLE	GSM3323619	aN
11341420	2.6	SLE	GSM3323619	aN
11341440	2.6	SLE	GSM3323619	aN
11341460	3.3	SLE	GSM3323619	aN
11341480	3.4	SLE	GSM3323619	aN
11341500	3.5	SLE	GSM3323619	aN
11341520	3.2	SLE	GSM3323619	aN
11341540	3.5	SLE	GSM3323619	aN
11341560	2.9	SLE	GSM3323619	aN
11341580	2.4	SLE	GSM3323619	aN
11341600	1.9	SLE	GSM3323619	aN
11341620	1.7	SLE	GSM3323619	aN
11341640	1.4	SLE	GSM3323619	aN
11341660	1.4	SLE	GSM3323619	aN
11341680	2.3	SLE	GSM3323619	aN
11341700	2.2	SLE	GSM3323619	aN
11341720	2.7	SLE	GSM3323619	aN
11341740	2.1	SLE	GSM3323619	aN
11341760	2.3	SLE	GSM3323619	aN
11341780	1.9	SLE	GSM3323619	aN
11341800	2.2	SLE	GSM3323619	aN
11341820	1.4	SLE	GSM3323619	aN
11341840	1.1	SLE	GSM3323619	aN
11341860	0.7	SLE	GSM3323619	aN
11341880	0.9	SLE	GSM3323619	aN
11341900	1	SLE	GSM3323619	aN
11341920	1.1	SLE	GSM3323619	aN
11341940	1.4	SLE	GSM3323619	aN
11341960	1.6	SLE	GSM3323619	aN
11341980	1.4	SLE	GSM3323619	aN
11342000	1.6	SLE	GSM3323619	aN
11342020	1.9	SLE	GSM3323619	aN
11342040	1.9	SLE	GSM3323619	aN
11342060	1	SLE	GSM3323619	aN
11342080	0.8	SLE	GSM3323619	aN
11342100	0.4	SLE	GSM3323619	aN
11342120	0.7	SLE	GSM3323619	aN
11342140	0.9	SLE	GSM3323619	aN
11342160	1.3	SLE	GSM3323619	aN
11342180	1.2	SLE	GSM3323619	aN
11342200	0.9	SLE	GSM3323619	aN
11342220	0.8	SLE	GSM3323619	aN
11342240	0.4	SLE	GSM3323619	aN
11342300	0.2	SLE	GSM3323619	aN
11342320	0.7	SLE	GSM3323619	aN
11342340	1	SLE	GSM3323619	aN
11342360	0.7	SLE	GSM3323619	aN
11342380	0.3	SLE	GSM3323619	aN
11342400	0.5	SLE	GSM3323619	aN
11342420	0.5	SLE	GSM3323619	aN
11342440	0.5	SLE	GSM3323619	aN
11342460	0.5	SLE	GSM3323619	aN
11342480	0.6	SLE	GSM3323619	aN
11342500	0.5	SLE	GSM3323619	aN
11342520	0.4	SLE	GSM3323619	aN
11342540	0.4	SLE	GSM3323619	aN
11342560	0.2	SLE	GSM3323619	aN
11342580	0.4	SLE	GSM3323619	aN
11342600	0.7	SLE	GSM3323619	aN
11342620	1.1	SLE	GSM3323619	aN
11342640	0.9	SLE	GSM3323619	aN
11342660	1	SLE	GSM3323619	aN
11342680	0.8	SLE	GSM3323619	aN
11342700	1.2	SLE	GSM3323619	aN
11342720	1.6	SLE	GSM3323619	aN
11342740	1.9	SLE	GSM3323619	aN
11342760	1.5	SLE	GSM3323619	aN
11342780	1.1	SLE	GSM3323619	aN
11342800	0.8	SLE	GSM3323619	aN
11342820	1	SLE	GSM3323619	aN
11342840	1.5	SLE	GSM3323619	aN
11342860	1	SLE	GSM3323619	aN
11342880	0.9	SLE	GSM3323619	aN
11342900	0.9	SLE	GSM3323619	aN
11342920	1.2	SLE	GSM3323619	aN
11342940	1	SLE	GSM3323619	aN
11342960	0.9	SLE	GSM3323619	aN
11342980	1.4	SLE	GSM3323619	aN
11343000	1.7	SLE	GSM3323619	aN
11343020	1.2	SLE	GSM3323619	aN
11343040	1.2	SLE	GSM3323619	aN
11343060	1.1	SLE	GSM3323619	aN
11343080	0.8	SLE	GSM3323619	aN
11343100	0.6	SLE	GSM3323619	aN
11343120	0.7	SLE	GSM3323619	aN
11343140	1.3	SLE	GSM3323619	aN
11343160	1.5	SLE	GSM3323619	aN
11343180	1.4	SLE	GSM3323619	aN
11343200	1	SLE	GSM3323619	aN
11336600	0.1	SLE	GSM3323620	DN
11336620	0.3	SLE	GSM3323620	DN
11336640	0.3	SLE	GSM3323620	DN
11336660	0.1	SLE	GSM3323620	DN
11337000	0.1	SLE	GSM3323620	DN
11337020	0.3	SLE	GSM3323620	DN
11337040	0.3	SLE	GSM3323620	DN
11337060	0.1	SLE	GSM3323620	DN
11337240	0.2	SLE	GSM3323620	DN
11337260	0.3	SLE	GSM3323620	DN
11337280	0.3	SLE	GSM3323620	DN
11337320	0.1	SLE	GSM3323620	DN
11337340	0.3	SLE	GSM3323620	DN
11337360	0.4	SLE	GSM3323620	DN
11337380	0.6	SLE	GSM3323620	DN
11337400	0.6	SLE	GSM3323620	DN
11337420	0.3	SLE	GSM3323620	DN
11337440	0.2	SLE	GSM3323620	DN
11337460	0.7	SLE	GSM3323620	DN
11337480	0.9	SLE	GSM3323620	DN
11337500	0.4	SLE	GSM3323620	DN
11337520	0.3	SLE	GSM3323620	DN
11337540	0.9	SLE	GSM3323620	DN
11337560	2.7	SLE	GSM3323620	DN
11337580	3.8	SLE	GSM3323620	DN
11337600	3.1	SLE	GSM3323620	DN
11337620	1	SLE	GSM3323620	DN
11337640	0.4	SLE	GSM3323620	DN
11337660	0.2	SLE	GSM3323620	DN
11337680	0.1	SLE	GSM3323620	DN
11337700	0.7	SLE	GSM3323620	DN
11337720	1.5	SLE	GSM3323620	DN
11337740	4.4	SLE	GSM3323620	DN
11337760	6.2	SLE	GSM3323620	DN
11337780	6	SLE	GSM3323620	DN
11337800	3.5	SLE	GSM3323620	DN
11337820	3.3	SLE	GSM3323620	DN
11337840	3	SLE	GSM3323620	DN
11337860	3.8	SLE	GSM3323620	DN
11337880	4	SLE	GSM3323620	DN
11337900	3	SLE	GSM3323620	DN
11337920	2	SLE	GSM3323620	DN
11337940	1.1	SLE	GSM3323620	DN
11337960	2.7	SLE	GSM3323620	DN
11337980	3.4	SLE	GSM3323620	DN
11338000	3.4	SLE	GSM3323620	DN
11338020	2.4	SLE	GSM3323620	DN
11338040	3.2	SLE	GSM3323620	DN
11338060	3	SLE	GSM3323620	DN
11338080	2.1	SLE	GSM3323620	DN
11338100	2.6	SLE	GSM3323620	DN
11338120	3.1	SLE	GSM3323620	DN
11338140	3.7	SLE	GSM3323620	DN
11338160	4	SLE	GSM3323620	DN
11338180	4.8	SLE	GSM3323620	DN
11338200	3.4	SLE	GSM3323620	DN
11338220	2.4	SLE	GSM3323620	DN
11338240	2.3	SLE	GSM3323620	DN
11338260	2.2	SLE	GSM3323620	DN
11338280	0.9	SLE	GSM3323620	DN
11338300	0.7	SLE	GSM3323620	DN
11338320	0.6	SLE	GSM3323620	DN
11338340	0.6	SLE	GSM3323620	DN
11338360	0.5	SLE	GSM3323620	DN
11338380	0.4	SLE	GSM3323620	DN
11338400	0.5	SLE	GSM3323620	DN
11338420	0.4	SLE	GSM3323620	DN
11338440	0.4	SLE	GSM3323620	DN
11338460	0.5	SLE	GSM3323620	DN
11338480	0.5	SLE	GSM3323620	DN
11338500	0.3	SLE	GSM3323620	DN
11338520	0.1	SLE	GSM3323620	DN
11338540	0.1	SLE	GSM3323620	DN
11338560	0.6	SLE	GSM3323620	DN
11338580	0.8	SLE	GSM3323620	DN
11338600	0.3	SLE	GSM3323620	DN
11338620	0.3	SLE	GSM3323620	DN
11338640	0.8	SLE	GSM3323620	DN
11338660	1.1	SLE	GSM3323620	DN
11338680	1.1	SLE	GSM3323620	DN
11338700	1.2	SLE	GSM3323620	DN
11338720	0.8	SLE	GSM3323620	DN
11338740	0.2	SLE	GSM3323620	DN
11338760	0.3	SLE	GSM3323620	DN
11338780	0.3	SLE	GSM3323620	DN
11338800	0.5	SLE	GSM3323620	DN
11338820	0.3	SLE	GSM3323620	DN
11338840	0.1	SLE	GSM3323620	DN
11338920	0.4	SLE	GSM3323620	DN
11338940	0.9	SLE	GSM3323620	DN
11338960	1	SLE	GSM3323620	DN
11338980	0.5	SLE	GSM3323620	DN
11339000	0.3	SLE	GSM3323620	DN
11339020	0.2	SLE	GSM3323620	DN
11339040	0.8	SLE	GSM3323620	DN
11339060	1.2	SLE	GSM3323620	DN
11339080	0.9	SLE	GSM3323620	DN
11339120	0.3	SLE	GSM3323620	DN
11339140	0.3	SLE	GSM3323620	DN
11339160	0.1	SLE	GSM3323620	DN
11339180	0.1	SLE	GSM3323620	DN
11339200	0.3	SLE	GSM3323620	DN
11339220	0.3	SLE	GSM3323620	DN
11339240	0.6	SLE	GSM3323620	DN
11339260	0.6	SLE	GSM3323620	DN
11339280	0.4	SLE	GSM3323620	DN
11339340	0.3	SLE	GSM3323620	DN
11339360	0.4	SLE	GSM3323620	DN
11339380	1	SLE	GSM3323620	DN
11339400	1.4	SLE	GSM3323620	DN
11339420	1.4	SLE	GSM3323620	DN
11339440	1.1	SLE	GSM3323620	DN
11339460	0.6	SLE	GSM3323620	DN
11339480	0.1	SLE	GSM3323620	DN
11339500	0.2	SLE	GSM3323620	DN
11339520	0.8	SLE	GSM3323620	DN
11339540	0.9	SLE	GSM3323620	DN
11339560	0.5	SLE	GSM3323620	DN
11339580	0.1	SLE	GSM3323620	DN
11339600	1.2	SLE	GSM3323620	DN
11339620	1.2	SLE	GSM3323620	DN
11339640	0.4	SLE	GSM3323620	DN
11339700	0.4	SLE	GSM3323620	DN
11339720	1.7	SLE	GSM3323620	DN
11339740	2	SLE	GSM3323620	DN
11339760	1.1	SLE	GSM3323620	DN
11339780	0.9	SLE	GSM3323620	DN
11339800	1	SLE	GSM3323620	DN
11339820	0.7	SLE	GSM3323620	DN
11339840	0.4	SLE	GSM3323620	DN
11339920	0.8	SLE	GSM3323620	DN
11339940	1.2	SLE	GSM3323620	DN
11339960	0.7	SLE	GSM3323620	DN
11339980	0.4	SLE	GSM3323620	DN
11340000	0.6	SLE	GSM3323620	DN
11340020	0.3	SLE	GSM3323620	DN
11340040	0.1	SLE	GSM3323620	DN
11340060	0.7	SLE	GSM3323620	DN
11340080	1.2	SLE	GSM3323620	DN
11340100	1.2	SLE	GSM3323620	DN
11340120	0.5	SLE	GSM3323620	DN
11340140	0.5	SLE	GSM3323620	DN
11340160	0.3	SLE	GSM3323620	DN
11340180	0.2	SLE	GSM3323620	DN
11340220	0.5	SLE	GSM3323620	DN
11340240	0.9	SLE	GSM3323620	DN
11340260	1.1	SLE	GSM3323620	DN
11340280	0.3	SLE	GSM3323620	DN
11340300	0.3	SLE	GSM3323620	DN
11340340	0.2	SLE	GSM3323620	DN
11340360	0.5	SLE	GSM3323620	DN
11340380	0.6	SLE	GSM3323620	DN
11340400	0.4	SLE	GSM3323620	DN
11340420	0.3	SLE	GSM3323620	DN
11340440	1	SLE	GSM3323620	DN
11340460	1.3	SLE	GSM3323620	DN
11340480	1	SLE	GSM3323620	DN
11340500	1.2	SLE	GSM3323620	DN
11340520	0.9	SLE	GSM3323620	DN
11340540	0.5	SLE	GSM3323620	DN
11340580	0.3	SLE	GSM3323620	DN
11340600	0.6	SLE	GSM3323620	DN
11340620	0.5	SLE	GSM3323620	DN
11340640	0.9	SLE	GSM3323620	DN
11340660	2.1	SLE	GSM3323620	DN
11340680	1.8	SLE	GSM3323620	DN
11340700	0.9	SLE	GSM3323620	DN
11340720	0.6	SLE	GSM3323620	DN
11340740	1.5	SLE	GSM3323620	DN
11340760	2.2	SLE	GSM3323620	DN
11340780	1.9	SLE	GSM3323620	DN
11340800	0.3	SLE	GSM3323620	DN
11340820	0.6	SLE	GSM3323620	DN
11340840	1	SLE	GSM3323620	DN
11340860	1.6	SLE	GSM3323620	DN
11340880	1.4	SLE	GSM3323620	DN
11340900	1	SLE	GSM3323620	DN
11340920	0.6	SLE	GSM3323620	DN
11340940	0.4	SLE	GSM3323620	DN
11340960	0.2	SLE	GSM3323620	DN
11340980	0.3	SLE	GSM3323620	DN
11341000	0.4	SLE	GSM3323620	DN
11341020	1	SLE	GSM3323620	DN
11341040	1	SLE	GSM3323620	DN
11341060	1.4	SLE	GSM3323620	DN
11341080	2	SLE	GSM3323620	DN
11341100	3.3	SLE	GSM3323620	DN
11341120	3.6	SLE	GSM3323620	DN
11341140	2.7	SLE	GSM3323620	DN
11341160	2.4	SLE	GSM3323620	DN
11341180	2.4	SLE	GSM3323620	DN
11341200	2.4	SLE	GSM3323620	DN
11341220	1.9	SLE	GSM3323620	DN
11341240	2.8	SLE	GSM3323620	DN
11341260	3.6	SLE	GSM3323620	DN
11341280	2.8	SLE	GSM3323620	DN
11341300	1.9	SLE	GSM3323620	DN
11341320	1.3	SLE	GSM3323620	DN
11341340	1	SLE	GSM3323620	DN
11341360	0.8	SLE	GSM3323620	DN
11341380	1.5	SLE	GSM3323620	DN
11341400	2	SLE	GSM3323620	DN
11341420	2.3	SLE	GSM3323620	DN
11341440	2.9	SLE	GSM3323620	DN
11341460	3.2	SLE	GSM3323620	DN
11341480	3.3	SLE	GSM3323620	DN
11341500	3.3	SLE	GSM3323620	DN
11341520	4.4	SLE	GSM3323620	DN
11341540	3.7	SLE	GSM3323620	DN
11341560	2.9	SLE	GSM3323620	DN
11341580	1.8	SLE	GSM3323620	DN
11341600	1.1	SLE	GSM3323620	DN
11341620	1	SLE	GSM3323620	DN
11341640	0.8	SLE	GSM3323620	DN
11341660	0.4	SLE	GSM3323620	DN
11341680	0.4	SLE	GSM3323620	DN
11341700	0.9	SLE	GSM3323620	DN
11341720	2.2	SLE	GSM3323620	DN
11341740	2.2	SLE	GSM3323620	DN
11341760	1.8	SLE	GSM3323620	DN
11341780	0.6	SLE	GSM3323620	DN
11341800	0.3	SLE	GSM3323620	DN
11341820	0.3	SLE	GSM3323620	DN
11341840	0.3	SLE	GSM3323620	DN
11341860	0.5	SLE	GSM3323620	DN
11341880	0.3	SLE	GSM3323620	DN
11341900	0.1	SLE	GSM3323620	DN
11341920	0.3	SLE	GSM3323620	DN
11341940	0.7	SLE	GSM3323620	DN
11341960	0.8	SLE	GSM3323620	DN
11341980	0.8	SLE	GSM3323620	DN
11342000	0.6	SLE	GSM3323620	DN
11342020	0.3	SLE	GSM3323620	DN
11342040	0.7	SLE	GSM3323620	DN
11342060	0.6	SLE	GSM3323620	DN
11342080	0.8	SLE	GSM3323620	DN
11342100	0.6	SLE	GSM3323620	DN
11342120	0.4	SLE	GSM3323620	DN
11342140	0.4	SLE	GSM3323620	DN
11342160	0.4	SLE	GSM3323620	DN
11342180	0.5	SLE	GSM3323620	DN
11342200	0.6	SLE	GSM3323620	DN
11342220	0.6	SLE	GSM3323620	DN
11342240	0.6	SLE	GSM3323620	DN
11342260	0.5	SLE	GSM3323620	DN
11342280	0.3	SLE	GSM3323620	DN
11342320	0.3	SLE	GSM3323620	DN
11342340	0.7	SLE	GSM3323620	DN
11342360	0.9	SLE	GSM3323620	DN
11342380	0.4	SLE	GSM3323620	DN
11342400	0.6	SLE	GSM3323620	DN
11342420	1.2	SLE	GSM3323620	DN
11342440	1.4	SLE	GSM3323620	DN
11342460	1.1	SLE	GSM3323620	DN
11342480	0.8	SLE	GSM3323620	DN
11342500	0.1	SLE	GSM3323620	DN
11342520	0.2	SLE	GSM3323620	DN
11342540	0.3	SLE	GSM3323620	DN
11342560	0.7	SLE	GSM3323620	DN
11342580	0.9	SLE	GSM3323620	DN
11342600	0.8	SLE	GSM3323620	DN
11342620	0.4	SLE	GSM3323620	DN
11342640	0.3	SLE	GSM3323620	DN
11342660	1.2	SLE	GSM3323620	DN
11342680	1.5	SLE	GSM3323620	DN
11342700	1.5	SLE	GSM3323620	DN
11342720	0.5	SLE	GSM3323620	DN
11342740	1	SLE	GSM3323620	DN
11342760	1.2	SLE	GSM3323620	DN
11342780	0.9	SLE	GSM3323620	DN
11342800	0.6	SLE	GSM3323620	DN
11342820	0.9	SLE	GSM3323620	DN
11342840	0.5	SLE	GSM3323620	DN
11342860	0.6	SLE	GSM3323620	DN
11342880	0.7	SLE	GSM3323620	DN
11342900	1.1	SLE	GSM3323620	DN
11342920	0.8	SLE	GSM3323620	DN
11342940	1.4	SLE	GSM3323620	DN
11342960	1.4	SLE	GSM3323620	DN
11342980	2	SLE	GSM3323620	DN
11343000	2.4	SLE	GSM3323620	DN
11343020	2	SLE	GSM3323620	DN
11343040	0.7	SLE	GSM3323620	DN
11343060	0.3	SLE	GSM3323620	DN
11343080	0.6	SLE	GSM3323620	DN
11343100	0.4	SLE	GSM3323620	DN
11343120	0.4	SLE	GSM3323620	DN
11343140	0.4	SLE	GSM3323620	DN
11343160	0.5	SLE	GSM3323620	DN
11343180	0.3	SLE	GSM3323620	DN
11343200	0.3	SLE	GSM3323620	DN
11336460	0.2	SLE	GSM3323621	SM
11336480	0.2	SLE	GSM3323621	SM
11336500	0.1	SLE	GSM3323621	SM
11336540	0.1	SLE	GSM3323621	SM
11336560	0.2	SLE	GSM3323621	SM
11336580	0.2	SLE	GSM3323621	SM
11336600	0.1	SLE	GSM3323621	SM
11336620	0.2	SLE	GSM3323621	SM
11336640	0.2	SLE	GSM3323621	SM
11336660	0.2	SLE	GSM3323621	SM
11336720	0.1	SLE	GSM3323621	SM
11336740	0.5	SLE	GSM3323621	SM
11336760	0.7	SLE	GSM3323621	SM
11336780	0.4	SLE	GSM3323621	SM
11336980	0.1	SLE	GSM3323621	SM
11337000	0.2	SLE	GSM3323621	SM
11337020	0.5	SLE	GSM3323621	SM
11337040	0.5	SLE	GSM3323621	SM
11337060	0.5	SLE	GSM3323621	SM
11337080	0.4	SLE	GSM3323621	SM
11337100	0.4	SLE	GSM3323621	SM
11337120	0.2	SLE	GSM3323621	SM
11337160	0.1	SLE	GSM3323621	SM
11337180	0.2	SLE	GSM3323621	SM
11337200	0.2	SLE	GSM3323621	SM
11337220	0.1	SLE	GSM3323621	SM
11337260	0.1	SLE	GSM3323621	SM
11337280	0.2	SLE	GSM3323621	SM
11337300	0.6	SLE	GSM3323621	SM
11337320	0.7	SLE	GSM3323621	SM
11337340	0.8	SLE	GSM3323621	SM
11337360	0.9	SLE	GSM3323621	SM
11337380	1.4	SLE	GSM3323621	SM
11337400	1.1	SLE	GSM3323621	SM
11337420	0.4	SLE	GSM3323621	SM
11337440	0.2	SLE	GSM3323621	SM
11337480	0.1	SLE	GSM3323621	SM
11337500	0.2	SLE	GSM3323621	SM
11337520	0.4	SLE	GSM3323621	SM
11337540	0.5	SLE	GSM3323621	SM
11337560	0.8	SLE	GSM3323621	SM
11337580	1.1	SLE	GSM3323621	SM
11337600	1.5	SLE	GSM3323621	SM
11337620	1.8	SLE	GSM3323621	SM
11337640	2.8	SLE	GSM3323621	SM
11337660	2.3	SLE	GSM3323621	SM
11337680	0.4	SLE	GSM3323621	SM
11337700	0.2	SLE	GSM3323621	SM
11337720	0.7	SLE	GSM3323621	SM
11337740	3.5	SLE	GSM3323621	SM
11337760	4.6	SLE	GSM3323621	SM
11337780	3.7	SLE	GSM3323621	SM
11337800	2	SLE	GSM3323621	SM
11337820	2.8	SLE	GSM3323621	SM
11337840	3.9	SLE	GSM3323621	SM
11337860	5.1	SLE	GSM3323621	SM
11337880	3.4	SLE	GSM3323621	SM
11337900	2	SLE	GSM3323621	SM
11337920	0.2	SLE	GSM3323621	SM
11337940	0.1	SLE	GSM3323621	SM
11337960	0.9	SLE	GSM3323621	SM
11337980	2.9	SLE	GSM3323621	SM
11338000	2.9	SLE	GSM3323621	SM
11338020	1.9	SLE	GSM3323621	SM
